fips,year,population
13111,2012,23615
13113,2012,107315
13115,2012,95940
13117,2012,186793
13119,2012,21916
13121,2012,973221
13123,2012,28288
13125,2012,3107
13127,2012,80866
13129,2012,55687
13131,2012,25270
13133,2012,16118
13135,2012,836844
13137,2012,43377
13139,2012,184102
13141,2012,9079
13143,2012,28310
13145,2012,32570
13147,2012,25513
13149,2012,11652
13151,2012,208005
13153,2012,145827
13155,2012,9597
13157,2012,60844
13159,2012,13640
13161,2012,15192
13163,2012,16347
13165,2012,9108
13167,2012,10004
13169,2012,28624
13171,2012,18030
13173,2012,10466
13175,2012,47842
13177,2012,28708
13179,2012,64412
13181,2012,7764
13183,2012,15994
13185,2012,114071
13187,2012,30686
13189,2012,21630
13191,2012,13883
13193,2012,14301
13195,2012,28070
13197,2012,8672
13199,2012,21335
13201,2012,6004
13205,2012,23086
13207,2012,26373
13209,2012,8887
13211,2012,17809
13213,2012,39311
13215,2012,198965
13217,2012,100956
13219,2012,33514
13221,2012,14509
13223,2012,144738
13225,2012,27765
13227,2012,29260
13229,2012,18905
13231,2012,17770
13233,2012,41101
13235,2012,11699
13237,2012,21133
13239,2012,2406
13241,2012,16304
13243,2012,7308
13245,2012,201742
13247,2012,85427
13249,2012,5024
13251,2012,14168
13253,2012,8871
13255,2012,63691
13257,2012,25703
13259,2012,6109
13261,2012,31582
13263,2012,6640
13265,2012,1674
13267,2012,25463
13269,2012,8361
13271,2012,16367
13273,2012,9225
13275,2012,44528
13277,2012,40945
13279,2012,27168
13281,2012,10563
13283,2012,6789
13285,2012,68282
13287,2012,8445
13289,2012,8552
13291,2012,21328
13293,2012,26562
13295,2012,68452
13297,2012,84975
13299,2012,35893
13301,2012,5544
13303,2012,20790
13305,2012,30320
13307,2012,2765
13309,2012,7933
13311,2012,27626
13313,2012,102948
13315,2012,9074
13317,2012,10086
13319,2012,9484
13321,2012,21349
15001,2012,189161
15003,2012,977994
15005,2012,89
15007,2012,68671
15009,2012,158889
19001,2012,7468
19003,2012,3910
19005,2012,14149
19007,2012,12707
19009,2012,5865
19011,2012,25830
19013,2012,131878
19015,2012,26136
19017,2012,24496
19019,2012,20994
19021,2012,20561
19023,2012,14971
19025,2012,9913
19027,2012,20654
19029,2012,13700
19031,2012,18296
19033,2012,43699
19035,2012,11951
19037,2012,12287
19039,2012,9341
19041,2012,16539
19043,2012,17946
19045,2012,48701
19047,2012,17299
19049,2012,72235
19051,2012,8707
19053,2012,8239
19055,2012,17567
19057,2012,40229
19059,2012,16925
19061,2012,95159
19063,2012,9944
19065,2012,20774
19067,2012,16087
19069,2012,10509
19071,2012,7141
19073,2012,9181
19075,2012,12437
19077,2012,10762
19079,2012,15321
19081,2012,11175
19083,2012,17359
19085,2012,14475
19087,2012,19992
19089,2012,9548
19091,2012,9723
19093,2012,7044
19095,2012,16180
19097,2012,19685
19099,2012,36574
19101,2012,17278
19103,2012,137103
19105,2012,20601
19107,2012,10427
19109,2012,15413
19111,2012,35541
19113,2012,215485
19115,2012,11360
19117,2012,8778
19119,2012,11757
19121,2012,15641
19123,2012,22398
19125,2012,33274
19127,2012,41032
19129,2012,14873
19131,2012,10716
19133,2012,9091
19135,2012,8073
19137,2012,10540
19139,2012,42916
19141,2012,14156
19143,2012,6204
19145,2012,15702
19147,2012,9279
19149,2012,24830
19151,2012,7143
19153,2012,444671
19155,2012,92916
19157,2012,18728
19159,2012,5027
19161,2012,10161
19163,2012,168347
19165,2012,12024
19167,2012,34282
19169,2012,92003
19171,2012,17501
19173,2012,6260
19175,2012,12586
19177,2012,7449
19179,2012,35431
19181,2012,46895
19183,2012,21903
19185,2012,6329
19187,2012,37323
19189,2012,10602
19191,2012,21041
19193,2012,102321
19195,2012,7496
19197,2012,13020
16001,2012,408862
16003,2012,3908
16005,2012,83755
16007,2012,5892
16009,2012,9126
16011,2012,45510
16013,2012,21127
16015,2012,6790
16017,2012,40347
16019,2012,106764
16021,2012,10817
16023,2012,2760
16025,2012,1085
16027,2012,193734
16029,2012,6771
16031,2012,23263
16033,2012,884
16035,2012,8579
16037,2012,4327
16039,2012,26287
16041,2012,12798
16043,2012,12966
16045,2012,16630
16047,2012,15250
16049,2012,16444
16051,2012,26641
16053,2012,22578
16055,2012,142084
16057,2012,38094
16059,2012,7768
16061,2012,3820
16063,2012,5262
16065,2012,37662
16067,2012,20152
16069,2012,39504
16071,2012,4225
16073,2012,11409
16075,2012,22675
16077,2012,7830
16079,2012,12703
16081,2012,10125
16083,2012,78550
16085,2012,9536
16087,2012,10030
17001,2012,67139
17003,2012,7717
17005,2012,17537
17007,2012,53735
17009,2012,6890
17011,2012,34342
17013,2012,4985
17015,2012,15121
17017,2012,13427
17019,2012,204630
17021,2012,34518
17023,2012,16259
17025,2012,13714
17027,2012,37918
17029,2012,53318
17031,2012,5239351
17033,2012,19588
17035,2012,10950
17037,2012,104365
17039,2012,16491
17041,2012,19888
17043,2012,928666
17045,2012,18158
17047,2012,6721
17049,2012,34273
17051,2012,22163
17053,2012,13879
17055,2012,39865
17057,2012,36587
17059,2012,5390
17061,2012,13656
17063,2012,50160
17065,2012,8388
17067,2012,18829
17069,2012,4281
17071,2012,7043
17073,2012,50249
17075,2012,29267
17077,2012,59066
17079,2012,9672
17081,2012,38658
17083,2012,22710
17085,2012,22543
17087,2012,12856
17089,2012,520669
17091,2012,112974
17093,2012,118246
17095,2012,52302
17097,2012,702083
17099,2012,112918
17101,2012,16728
17103,2012,35216
17105,2012,38511
17107,2012,30358
17109,2012,32558
17111,2012,308230
17113,2012,172721
17115,2012,110134
17117,2012,47054
17119,2012,268072
17121,2012,39008
17123,2012,12259
17125,2012,14322
17127,2012,15066
17129,2012,12691
17131,2012,16163
17133,2012,33260
17135,2012,29616
17137,2012,35317
17139,2012,14874
17141,2012,52776
17143,2012,187317
17145,2012,21846
17147,2012,16501
17149,2012,16234
17151,2012,4459
17153,2012,5962
17155,2012,5910
17157,2012,33075
17159,2012,16134
17161,2012,147672
17163,2012,268673
17165,2012,24914
17167,2012,199404
17169,2012,7456
17171,2012,5287
17173,2012,22203
17175,2012,5739
17177,2012,46886
17179,2012,136127
17181,2012,17608
17183,2012,80862
17185,2012,11686
17187,2012,17749
17189,2012,14599
17191,2012,16656
17193,2012,14522
17195,2012,57766
17197,2012,682477
17199,2012,66776
17201,2012,292084
17203,2012,38837
18001,2012,34400
18003,2012,360890
18005,2012,79001
18007,2012,8821
18009,2012,12528
18011,2012,59033
18013,2012,15049
18015,2012,20112
18017,2012,38771
18019,2012,111853
18021,2012,26788
18023,2012,32890
18025,2012,10669
18027,2012,32116
18029,2012,49727
18031,2012,26043
18033,2012,42328
18035,2012,117027
18037,2012,42083
18039,2012,198968
18041,2012,23947
18043,2012,75260
18045,2012,17117
18047,2012,23032
18049,2012,20638
18051,2012,33527
18053,2012,69078
18055,2012,32944
18057,2012,289747
18059,2012,70582
18061,2012,39011
18063,2012,150735
18065,2012,49112
18067,2012,82839
18069,2012,36979
18071,2012,42986
18073,2012,33492
18075,2012,21348
18077,2012,32436
18079,2012,28145
18081,2012,143475
18083,2012,37974
18085,2012,77603
18087,2012,37662
18089,2012,493390
18091,2012,111304
18093,2012,46116
18095,2012,130197
18097,2012,919786
18099,2012,46942
18101,2012,10317
18103,2012,36529
18105,2012,141484
18107,2012,38177
18109,2012,69177
18111,2012,14043
18113,2012,47190
18115,2012,6055
18117,2012,19747
18119,2012,21368
18121,2012,17118
18123,2012,19371
18125,2012,12618
18127,2012,165702
18129,2012,25616
18131,2012,13009
18133,2012,37640
18135,2012,25857
18137,2012,28447
18139,2012,17108
18141,2012,266492
18143,2012,23723
18145,2012,44257
18147,2012,20783
18149,2012,23160
18151,2012,34158
18153,2012,21203
18155,2012,10462
18157,2012,179124
18159,2012,15659
18161,2012,7352
18163,2012,181040
18165,2012,15923
18167,2012,108523
18169,2012,32386
18171,2012,8392
18173,2012,60347
18175,2012,27913
18177,2012,68224
18179,2012,27707
18181,2012,24466
18183,2012,33335
20001,2012,13306
20003,2012,7919
20005,2012,16774
20007,2012,4867
20009,2012,27520
20011,2012,14878
20013,2012,9866
20015,2012,65669
20017,2012,2743
20019,2012,3559
20021,2012,21192
20023,2012,2667
20025,2012,2165
20027,2012,8504
20029,2012,9417
20031,2012,8467
20033,2012,1914
20035,2012,36267
20037,2012,39324
20039,2012,2884
20041,2012,19705
20043,2012,7890
20045,2012,113313
20047,2012,2965
20049,2012,2661
20051,2012,29089
20053,2012,6462
20055,2012,37110
20057,2012,34665
20059,2012,25825
20061,2012,37903
20063,2012,2759
20065,2012,2581
20067,2012,7832
20069,2012,5963
20071,2012,1268
20073,2012,6426
20075,2012,2651
20077,2012,5862
20079,2012,34754
20081,2012,4215
20083,2012,1927
20085,2012,13401
20087,2012,18861
20089,2012,3054
20091,2012,559428
20093,2012,3971
20095,2012,7825
20097,2012,2513
20099,2012,21163
20101,2012,1684
20103,2012,77644
20105,2012,3181
20107,2012,9485
20109,2012,2794
20111,2012,33550
20113,2012,29221
20115,2012,12376
20117,2012,10026
20119,2012,4378
20121,2012,32669
20123,2012,6301
20125,2012,34472
20127,2012,5849
20129,2012,3127
20131,2012,10067
20133,2012,16420
20135,2012,3077
20137,2012,5586
20139,2012,16176
20141,2012,3809
20143,2012,6029
20145,2012,6863
20147,2012,5521
20149,2012,22331
20151,2012,9758
20153,2012,2509
20155,2012,64205
20157,2012,4826
20159,2012,9990
20161,2012,77497
20163,2012,5221
20165,2012,3208
20167,2012,6990
20169,2012,55829
20171,2012,4853
20173,2012,504101
20175,2012,23353
20177,2012,178975
20179,2012,2491
20181,2012,6120
20183,2012,3753
20185,2012,4350
20187,2012,2155
20189,2012,5738
20191,2012,23635
20193,2012,7933
20195,2012,2941
20197,2012,6994
20199,2012,1523
20201,2012,5727
20203,2012,2228
20205,2012,9120
20207,2012,3275
20209,2012,159379
21001,2012,18934
21003,2012,20232
21005,2012,21694
21007,2012,8285
21009,2012,42607
21011,2012,11780
21013,2012,28284
21015,2012,123412
21017,2012,20050
21019,2012,49224
21021,2012,29020
21023,2012,8462
21025,2012,13612
21027,2012,20074
21029,2012,75902
21031,2012,12738
21033,2012,12992
21035,2012,38046
21037,2012,91246
21039,2012,5027
21041,2012,10874
21043,2012,27637
21045,2012,16024
21047,2012,74892
21049,2012,35685
21051,2012,21518
21053,2012,10270
21055,2012,9220
21057,2012,6855
21059,2012,97840
21061,2012,12091
21063,2012,7633
21065,2012,14503
21067,2012,305947
21069,2012,14525
21071,2012,39126
21073,2012,49453
21075,2012,6564
21077,2012,8552
21079,2012,17006
21081,2012,24521
21083,2012,37566
21085,2012,25792
21087,2012,11277
21089,2012,36686
21091,2012,8642
21093,2012,108198
21095,2012,28681
21097,2012,18622
21099,2012,18401
21101,2012,46419
21103,2012,15336
21105,2012,4737
21107,2012,46607
21109,2012,13307
21111,2012,751629
21113,2012,49467
21115,2012,23403
21117,2012,161704
21119,2012,16127
21121,2012,31494
21123,2012,14048
21125,2012,59534
21127,2012,15891
21129,2012,7581
21131,2012,11140
21133,2012,24011
21135,2012,13839
21137,2012,24404
21139,2012,9435
21141,2012,26722
21143,2012,8446
21145,2012,65584
21147,2012,18051
21149,2012,9490
21151,2012,85394
21153,2012,13061
21155,2012,19918
21157,2012,31261
21159,2012,12725
21161,2012,17460
21163,2012,29255
21165,2012,6338
21167,2012,21323
21169,2012,9983
21171,2012,10848
21173,2012,26860
21175,2012,13531
21177,2012,31382
21179,2012,44401
21181,2012,7008
21183,2012,24021
21185,2012,62105
21187,2012,10762
21189,2012,4681
21191,2012,14552
21193,2012,28295
21195,2012,64582
21197,2012,12471
21199,2012,63514
21201,2012,2214
21203,2012,17057
21205,2012,23796
21207,2012,17637
21209,2012,48970
21211,2012,43656
21213,2012,17543
21215,2012,17518
21217,2012,25069
21219,2012,12618
21221,2012,14410
21223,2012,8844
21225,2012,15082
21227,2012,117389
21229,2012,11821
21231,2012,20824
21233,2012,13460
21235,2012,35768
21237,2012,7194
21239,2012,25117
22001,2012,61997
22003,2012,25622
22005,2012,112218
22007,2012,23072
22009,2012,41572
22011,2012,36333
22013,2012,14192
22015,2012,123160
22017,2012,257252
22019,2012,194479
22021,2012,10042
22023,2012,6631
22025,2012,10240
22027,2012,16868
22029,2012,20501
22031,2012,27023
22033,2012,442955
22035,2012,7579
22037,2012,19860
22039,2012,33748
22041,2012,20573
22043,2012,22388
22045,2012,73660
22047,2012,33327
22049,2012,16264
22051,2012,433954
22053,2012,31445
22055,2012,227298
22057,2012,97177
22059,2012,14862
22061,2012,47026
22063,2012,131478
22065,2012,12212
22067,2012,27375
22069,2012,39339
22071,2012,369787
22073,2012,155256
22075,2012,23826
22077,2012,22683
22079,2012,132012
22081,2012,9072
22083,2012,20912
22085,2012,24322
22087,2012,41483
22089,2012,52420
22091,2012,10979
22093,2012,21634
22095,2012,44719
22097,2012,83466
22099,2012,52614
22101,2012,53562
22103,2012,239064
22105,2012,123646
22107,2012,4999
22109,2012,111708
22111,2012,22520
22113,2012,58636
22115,2012,54120
22117,2012,46676
22119,2012,40908
22121,2012,24149
22123,2012,11499
22125,2012,15476
22127,2012,15102
25001,2012,214788
25003,2012,130284
25005,2012,551120
25007,2012,16829
25009,2012,757338
25011,2012,71687
25013,2012,466955
25015,2012,160419
25017,2012,1542867
25019,2012,10313
25021,2012,682865
25023,2012,499495
25025,2012,751103
25027,2012,806942
24001,2012,73947
24003,2012,550333
24005,2012,818113
24009,2012,89720
24011,2012,32629
24013,2012,167049
24015,2012,101753
24017,2012,150668
24019,2012,32476
24021,2012,239645
24023,2012,29967
24025,2012,248566
24027,2012,299184
24029,2012,19976
24031,2012,1005079
24033,2012,882490
24035,2012,48497
24037,2012,108800
24039,2012,26039
24041,2012,37986
24043,2012,149037
24045,2012,100562
24047,2012,51581
24510,2012,622895
23001,2012,107486
23003,2012,70767
23005,2012,283645
23007,2012,30650
23009,2012,54478
23011,2012,121591
23013,2012,39611
23015,2012,34152
23017,2012,57473
23019,2012,153347
23021,2012,17265
23023,2012,35115
23025,2012,51806
23027,2012,38928
23029,2012,32543
23031,2012,198872
26001,2012,10573
26003,2012,9451
26005,2012,111499
26007,2012,29166
26009,2012,23245
26011,2012,15502
26013,2012,8726
26015,2012,59023
26017,2012,106967
26019,2012,17328
26021,2012,156621
26023,2012,43792
26025,2012,134737
26027,2012,51804
26029,2012,26190
26031,2012,25743
26033,2012,38993
26035,2012,30796
26037,2012,76166
26039,2012,13951
26041,2012,36836
26043,2012,26172
26045,2012,107996
26047,2012,32806
26049,2012,418193
26051,2012,25546
26053,2012,16041
26055,2012,89203
26057,2012,41973
26059,2012,46267
26061,2012,36746
26063,2012,32453
26065,2012,283514
26067,2012,63888
26069,2012,25453
26071,2012,11565
26073,2012,70666
26075,2012,159962
26077,2012,255353
26079,2012,17101
26081,2012,615798
26083,2012,2167
26085,2012,11464
26087,2012,88195
26089,2012,21379
26091,2012,99021
26093,2012,182783
26095,2012,6479
26097,2012,11071
26099,2012,849734
26101,2012,24675
26103,2012,67826
26105,2012,28660
26107,2012,43497
26109,2012,23731
26111,2012,83721
26113,2012,15006
26115,2012,150804
26117,2012,63096
26119,2012,9513
26121,2012,170159
26123,2012,47879
26125,2012,1223598
26127,2012,26306
26129,2012,21358
26131,2012,6413
26133,2012,23323
26135,2012,8574
26137,2012,24042
26139,2012,270873
26141,2012,13084
26143,2012,24185
26145,2012,198363
26147,2012,160625
26149,2012,60992
26151,2012,42306
26153,2012,8350
26155,2012,69329
26157,2012,54708
26159,2012,75298
26161,2012,352303
26163,2012,1795929
26165,2012,32521
27001,2012,16036
27003,2012,336091
27005,2012,32990
27007,2012,45147
27009,2012,38671
27011,2012,5134
27013,2012,64974
27015,2012,25412
27017,2012,35272
27019,2012,93863
27021,2012,28409
27023,2012,12119
27025,2012,53465
27027,2012,60194
27029,2012,8677
27031,2012,5180
27033,2012,11574
27035,2012,62810
27037,2012,404613
27039,2012,20267
27041,2012,36292
27043,2012,14176
27045,2012,20831
27047,2012,31026
27049,2012,46140
27051,2012,5928
27053,2012,1184200
27055,2012,18764
27057,2012,20454
27059,2012,38149
27061,2012,45152
27063,2012,10308
27065,2012,15972
27067,2012,42373
27069,2012,4497
27071,2012,13163
27073,2012,7121
27075,2012,10792
27077,2012,3947
27079,2012,27661
27081,2012,5754
27083,2012,25633
27085,2012,35933
27087,2012,5505
27089,2012,9471
27091,2012,20459
27093,2012,23037
27095,2012,25635
27097,2012,33103
27099,2012,39400
27101,2012,8574
27103,2012,33020
27105,2012,21736
27107,2012,6599
27109,2012,146907
27111,2012,57216
27113,2012,14119
27115,2012,29198
27117,2012,9397
27119,2012,31511
27121,2012,10890
27123,2012,521009
27125,2012,4060
27127,2012,15820
27129,2012,15283
27131,2012,64438
27133,2012,9481
27135,2012,15512
27137,2012,200361
27139,2012,135114
27141,2012,89461
27143,2012,15080
27145,2012,151891
27147,2012,36311
27149,2012,9733
27151,2012,9632
27153,2012,24653
27155,2012,3404
27157,2012,21542
27159,2012,13607
27161,2012,19176
27163,2012,243682
27165,2012,11115
27167,2012,6592
27169,2012,51343
27171,2012,127249
27173,2012,10153
29001,2012,25675
29003,2012,17311
29005,2012,5513
29007,2012,25524
29009,2012,35333
29011,2012,12294
29013,2012,16616
29015,2012,18991
29017,2012,12442
29019,2012,168807
29021,2012,89930
29023,2012,42986
29025,2012,9088
29027,2012,44399
29029,2012,44197
29031,2012,77051
29033,2012,9078
29035,2012,6273
29037,2012,100435
29039,2012,13909
29041,2012,7673
29043,2012,79658
29045,2012,6965
29047,2012,227579
29049,2012,20560
29051,2012,76477
29053,2012,17537
29055,2012,24780
29057,2012,7558
29059,2012,16694
29061,2012,8299
29063,2012,12777
29065,2012,15658
29067,2012,13574
29069,2012,31841
29071,2012,101329
29073,2012,14907
29075,2012,6769
29077,2012,280447
29079,2012,10331
29081,2012,8724
29083,2012,22225
29085,2012,9443
29087,2012,4680
29089,2012,10196
29091,2012,40537
29093,2012,10548
29095,2012,677417
29097,2012,115770
29099,2012,219853
29101,2012,54124
29103,2012,4090
29105,2012,35482
29107,2012,33054
29109,2012,38382
29111,2012,10119
29113,2012,53265
29115,2012,12488
29117,2012,14997
29119,2012,22966
29121,2012,15563
29123,2012,12373
29125,2012,9022
29127,2012,28746
29129,2012,3708
29131,2012,24582
29133,2012,14274
29135,2012,15669
29137,2012,8692
29139,2012,11965
29141,2012,20082
29143,2012,18471
29145,2012,58637
29147,2012,23327
29149,2012,10966
29151,2012,13846
29153,2012,9593
29155,2012,18075
29157,2012,19001
29159,2012,42304
29161,2012,45230
29163,2012,18552
29165,2012,92151
29167,2012,31082
29169,2012,53475
29171,2012,4945
29173,2012,10226
29175,2012,25334
29177,2012,23081
29179,2012,6548
29181,2012,14028
29183,2012,369111
29185,2012,9527
29186,2012,17868
29187,2012,65803
29189,2012,1000761
29195,2012,23544
29197,2012,4387
29199,2012,4865
29201,2012,39161
29203,2012,8332
29205,2012,6216
29207,2012,29814
29209,2012,31893
29211,2012,6556
29213,2012,52901
29215,2012,25791
29217,2012,20930
29219,2012,32738
29221,2012,25088
29223,2012,13408
29225,2012,36448
29227,2012,2080
29229,2012,18556
29510,2012,319416
28001,2012,32191
28003,2012,37209
28005,2012,12939
28007,2012,19145
28009,2012,8644
28011,2012,33997
28013,2012,14829
28015,2012,10400
28017,2012,17502
28019,2012,8428
28021,2012,9353
28023,2012,16529
28025,2012,20397
28027,2012,25616
28029,2012,29047
28031,2012,19443
28033,2012,166426
28035,2012,76412
28037,2012,7901
28039,2012,22915
28041,2012,14333
28043,2012,21614
28045,2012,45263
28047,2012,193540
28049,2012,247997
28051,2012,18919
28053,2012,9211
28055,2012,1396
28057,2012,23299
28059,2012,139949
28061,2012,16564
28063,2012,7679
28065,2012,12067
28067,2012,68419
28069,2012,10389
28071,2012,50221
28073,2012,58143
28075,2012,80259
28077,2012,12688
28079,2012,23195
28081,2012,84798
28083,2012,30793
28085,2012,34846
28087,2012,59604
28089,2012,98059
28091,2012,26326
28093,2012,36551
28095,2012,36409
28097,2012,10604
28099,2012,29742
28101,2012,21495
28103,2012,11153
28105,2012,48822
28107,2012,34425
28109,2012,54999
28111,2012,11996
28113,2012,40089
28115,2012,30295
28117,2012,25354
28119,2012,7803
28121,2012,145809
28123,2012,28355
28125,2012,4786
28127,2012,27424
28129,2012,16337
28131,2012,18051
28133,2012,28407
28135,2012,15013
28137,2012,28526
28139,2012,21911
28141,2012,19618
28143,2012,10438
28145,2012,27349
28147,2012,15068
28149,2012,48215
28151,2012,50019
28153,2012,20616
28155,2012,10088
28157,2012,9458
28159,2012,18977
28161,2012,12390
28163,2012,28330
30001,2012,9359
30003,2012,12995
30005,2012,6680
30007,2012,5759
30009,2012,10141
30011,2012,1157
30013,2012,81622
30015,2012,5932
30017,2012,11798
30019,2012,1774
30021,2012,9231
30023,2012,9215
30025,2012,3026
30027,2012,11391
30029,2012,91597
30031,2012,92570
30033,2012,1244
30035,2012,13667
30037,2012,827
30039,2012,3042
30041,2012,16396
30043,2012,11318
30045,2012,2004
30047,2012,29012
30049,2012,64736
30051,2012,2393
30053,2012,19485
30055,2012,1701
30057,2012,7663
30059,2012,1886
30061,2012,4128
30063,2012,111042
30065,2012,4692
30067,2012,15591
30069,2012,504
30071,2012,4121
30073,2012,6150
30075,2012,1753
30077,2012,7081
30079,2012,1141
30081,2012,40576
30083,2012,10780
30085,2012,10856
30087,2012,9346
30089,2012,11375
30091,2012,3550
30093,2012,34474
30095,2012,9166
30097,2012,3581
30099,2012,6057
30101,2012,5217
30103,2012,722
30105,2012,7499
30107,2012,2091
30109,2012,1034
30111,2012,151635
37001,2012,153265
37003,2012,36922
37005,2012,10943
37007,2012,26309
37009,2012,26924
37011,2012,17611
37013,2012,47431
37015,2012,20494
37017,2012,34807
37019,2012,112013
37021,2012,243655
37023,2012,89974
37025,2012,184340
37027,2012,82081
37029,2012,10003
37031,2012,67770
37033,2012,23042
37035,2012,154693
37037,2012,64527
37039,2012,27034
37041,2012,14695
37043,2012,10654
37045,2012,97317
37047,2012,57534
37049,2012,105319
37051,2012,329985
37053,2012,24025
37055,2012,34383
37057,2012,163040
37059,2012,41281
37061,2012,59449
37063,2012,282659
37065,2012,55675
37067,2012,357598
37069,2012,61405
37071,2012,207903
37073,2012,11890
37075,2012,8707
37077,2012,57557
37079,2012,21191
37081,2012,500514
37083,2012,53732
37085,2012,122204
37087,2012,58640
37089,2012,107768
37091,2012,24600
37093,2012,50483
37095,2012,5689
37097,2012,162670
37099,2012,40636
37101,2012,174383
37103,2012,10071
37105,2012,59240
37107,2012,59114
37109,2012,78729
37111,2012,44999
37113,2012,33806
37115,2012,20882
37117,2012,23845
37119,2012,967063
37121,2012,15330
37123,2012,27522
37125,2012,90191
37127,2012,95187
37129,2012,209045
37131,2012,21285
37133,2012,190678
37135,2012,137817
37137,2012,13019
37139,2012,40378
37141,2012,53714
37143,2012,13587
37145,2012,39175
37147,2012,172980
37149,2012,20249
37151,2012,142270
37153,2012,46359
37155,2012,135462
37157,2012,92691
37159,2012,137511
37161,2012,67215
37163,2012,63708
37165,2012,36093
37167,2012,60462
37169,2012,46731
37171,2012,73295
37173,2012,14053
37175,2012,32835
37177,2012,4122
37179,2012,208069
37181,2012,45093
37183,2012,952060
37185,2012,20764
37187,2012,12662
37189,2012,52062
37191,2012,124559
37193,2012,68906
37195,2012,81396
37197,2012,38144
37199,2012,17624
38001,2012,2333
38003,2012,11006
38005,2012,6771
38007,2012,919
38011,2012,3211
38013,2012,2182
38015,2012,85748
38017,2012,157416
38019,2012,3923
38021,2012,5220
38023,2012,2248
38025,2012,3958
38027,2012,2350
38029,2012,3470
38031,2012,3380
38033,2012,1806
38035,2012,67582
38037,2012,2350
38039,2012,2345
38041,2012,2542
38043,2012,2447
38045,2012,4085
38047,2012,1941
38049,2012,5800
38051,2012,2750
38053,2012,7978
38055,2012,9385
38057,2012,8475
38059,2012,28083
38061,2012,8739
38063,2012,3055
38065,2012,1848
38067,2012,7220
38069,2012,4446
38071,2012,11584
38073,2012,5470
38075,2012,2556
38077,2012,16224
38079,2012,14403
38081,2012,3893
38083,2012,1284
38085,2012,4328
38087,2012,766
38089,2012,26901
38091,2012,1952
38093,2012,20978
38095,2012,2292
38097,2012,8070
38099,2012,11024
38101,2012,64863
38103,2012,4235
38105,2012,26735
31001,2012,31345
31003,2012,6550
31005,2012,479
31007,2012,684
31009,2012,498
31011,2012,5429
31013,2012,11265
31015,2012,2060
31017,2012,3052
31019,2012,47637
31021,2012,6681
31023,2012,8252
31025,2012,25126
31027,2012,8699
31029,2012,4015
31031,2012,5732
31033,2012,10073
31035,2012,6384
31037,2012,10552
31039,2012,9082
31041,2012,10844
31043,2012,20714
31045,2012,9133
31047,2012,23977
31049,2012,1959
31051,2012,5888
31053,2012,36590
31055,2012,530755
31057,2012,1979
31059,2012,5713
31061,2012,3183
31063,2012,2719
31065,2012,4882
31067,2012,21654
31069,2012,1983
31071,2012,1994
31073,2012,2080
31075,2012,625
31077,2012,2464
31079,2012,60095
31081,2012,9040
31083,2012,3411
31085,2012,919
31087,2012,2873
31089,2012,10376
31091,2012,718
31093,2012,6298
31095,2012,7534
31097,2012,5186
31099,2012,6508
31101,2012,8225
31103,2012,797
31105,2012,3802
31107,2012,8574
31109,2012,293431
31111,2012,35973
31113,2012,785
31115,2012,605
31117,2012,509
31119,2012,35084
31121,2012,7845
31123,2012,4934
31125,2012,3674
31127,2012,7152
31129,2012,4430
31131,2012,15689
31133,2012,2791
31135,2012,2930
31137,2012,9210
31139,2012,7187
31141,2012,32669
31143,2012,5266
31145,2012,11044
31147,2012,8283
31149,2012,1426
31151,2012,14416
31153,2012,165664
31155,2012,20797
31157,2012,36905
31159,2012,16897
31161,2012,5327
31163,2012,3078
31165,2012,1323
31167,2012,6091
31169,2012,5145
31171,2012,701
31173,2012,6925
31175,2012,4216
31177,2012,19949
31179,2012,9499
31181,2012,3734
31183,2012,797
31185,2012,13835
33001,2012,60438
33003,2012,47694
33005,2012,76902
33007,2012,31978
33009,2012,89617
33011,2012,404344
33013,2012,147105
33015,2012,298157
33017,2012,124768
33019,2012,43229
34001,2012,274629
34003,2012,916255
34005,2012,450522
34007,2012,511584
34009,2012,96228
34011,2012,156934
34013,2012,785063
34015,2012,289804
34017,2012,652348
34019,2012,126594
34021,2012,368554
34023,2012,819344
34025,2012,627641
34027,2012,495620
34029,2012,579932
34031,2012,503558
34033,2012,65413
34035,2012,327407
34037,2012,146979
34039,2012,542970
34041,2012,107563
35001,2012,673615
35003,2012,3635
35005,2012,65765
35006,2012,27418
35007,2012,13246
35009,2012,50806
35011,2012,1957
35013,2012,214450
35015,2012,54419
35017,2012,29257
35019,2012,4591
35021,2012,700
35023,2012,4780
35025,2012,66362
35027,2012,20194
35028,2012,18234
35029,2012,24921
35031,2012,72365
35033,2012,4684
35035,2012,66208
35037,2012,8808
35039,2012,40195
35041,2012,20318
35043,2012,135380
35045,2012,129756
35047,2012,29091
35049,2012,146722
35051,2012,11854
35053,2012,17475
35055,2012,32759
35057,2012,16155
35059,2012,4400
35061,2012,76789
32001,2012,24245
32003,2012,1989224
32005,2012,46910
32007,2012,50969
32009,2012,791
32011,2012,1991
32013,2012,17071
32015,2012,5920
32017,2012,5371
32019,2012,50971
32021,2012,4657
32023,2012,43585
32027,2012,6751
32029,2012,3838
32031,2012,427370
32033,2012,10020
32510,2012,54312
36001,2012,305723
36003,2012,48210
36005,2012,1411496
36007,2012,198667
36009,2012,79348
36011,2012,79505
36013,2012,133304
36015,2012,89137
36017,2012,49883
36019,2012,81714
36021,2012,62449
36023,2012,49023
36025,2012,47215
36027,2012,297023
36029,2012,919906
36031,2012,38875
36033,2012,51791
